lat,lon
2986.2636991770864,8045.839925689074
2979.0850457964343,8047.627651218453
2985.8195434423037,8049.174799775843
2985.8228794318625,8049.396643081469
2993.5376888843343,8049.757784801087
2985.0431544224193,8050.290104484914
2984.7010591181856,8050.227929979521
2985.8271119686146,8049.578808961285
2985.800945300517,8049.149133506178
2990.791773329112,8041.280962358733
2990.264134455634,8041.386379628773
2984.7042595831676,8049.903869868836
2984.807028911497,8050.133792524174
2981.492108212274,8050.691976552044
2984.644472395303,8050.192297441053
2982.3506563999986,8051.173432820075
2985.9256279102574,8049.950125449055
2984.439997085315,8059.330083664573
2984.447013088355,8059.338965736773
2984.4505054524234,8059.348108433156
2984.4633281622887,8059.403558834595
2984.4567291579433,8059.4434656096855
2976.854071504434,8047.560212104537
2981.5979946058474,8050.921398808948
2984.9631115229554,8049.867976706182
2984.5682867337655,8035.243342506618
2990.7505530081326,8039.923433532827
2990.7400550659913,8039.861477951749
2990.7411601125323,8039.888197143118
2981.5359973248997,8050.803106704204
2981.5216525698,8050.8037322022465
2985.8371824870933,8049.613784726811
2985.876505464011,8049.694296749806
2983.672636087172,8049.96358408193
2982.5655566773557,8051.452279847279
2982.3778238649643,8051.224702809601
2986.254493930899,8049.222222952407
2985.961312573563,8049.157119031183
2981.7639079615346,8050.989181946787
2976.929610817994,8049.985674587786
2981.73792894285,8047.413042840181
2986.694406703962,8051.569081181688
2986.566346404794,8051.584322483982
2985.0341889504816,8050.2908029577275
2985.953577247775,8049.978012236769
2985.9476141664395,8049.978929633898
2985.961448098139,8049.977251214152
2985.9664416575097,8049.97662571611
2976.6219387560145,8048.560268799339
2977.028856507353,8048.628458510903
2984.887259460374,8048.886215829117
2985.767429030423,8049.8573745143685
2985.8143205336514,8049.403315060585
2984.6589214000774,8049.875211633537
2986.397514058243,8047.633395375472
2985.828144040384,8049.484098132732
2986.2721851005253,8046.397703143218
2986.5253241581945,8052.244295893252
2985.873961771973,8049.391566122359
2983.388420201775,8056.380339147342
2985.2222032369923,8050.223270019106
2985.019427196686,8050.294660195654
2984.3628002019427,8050.127214369764
2984.929074004493,8050.310683370501
2984.6871313617794,8050.202284559791
2977.061267730905,8051.490820951644
2981.6028526406417,8050.948305649728
2979.587529223649,8052.520547103577
2985.813517811164,8049.201206218188
2977.6298141763423,8052.728817101688
2984.4410708569544,8050.1448429895845
2984.7990850863616,8050.204671877319
2985.0976665767953,8050.3935618610885
2984.1376104817923,8050.09888973342
2984.8974133785923,8049.774350074235
2976.4535963829303,8053.449661895426
2977.3131766424244,8047.695934754724
2977.634442861854,8050.574216120637
2982.3582353512766,8051.156189924047
2985.0999287947143,8050.034202810892
2976.714095467562,8052.326934609589
2976.5850864963627,8052.393445901408
2981.8227256274345,8046.673725004262
2987.583135172222,8050.508184377319
2987.588483180483,8050.5058491846285
2987.5410704288856,8050.491358479984
2978.9533159087514,8041.74729199911
2979.653404592458,8042.786244247166
2981.6077940751748,8050.916332274806
2976.8334613439442,8047.571544044069
2980.6815148744495,8052.026216000845
2976.4732995712584,8048.958471277957
2982.267340060781,8057.5360406049695
2982.263962371353,8057.519444056918
2977.8041509056643,8051.648133709252
2977.787179058786,8051.649655754488
2977.7299042880572,8051.666638026331
2978.434976106167,8051.987998070469
2976.816645871577,8039.992238317468
2982.7856902883327,8057.326738535089
2978.4829726559365,8052.500114167532
2982.7787785349665,8057.333285414597
2981.821776955404,8052.358699485165
2982.7701570869517,8057.165578964525
2985.8027279699368,8049.43151459732
2985.225330727203,8050.19769757415
2984.892492793993,8050.435678729262
2985.6747719204423,8065.7754656903835
2985.6818921731556,8065.755887601663
2976.6261504428317,8052.339079696575
2977.2699964275794,8045.04779496846
2983.135270719138,8056.236370347967
2977.91002687427,8044.66268624886
2987.9150557083026,8058.771138614085
2984.7051040055244,8056.171089202299
2984.972191669534,8056.5020193664795
2976.6963104732295,8047.45910034602
2977.645284827918,8055.253712923706
2985.808326177414,8049.489915264525
2988.8609755475527,8061.492784845271
2988.7190917416524,8061.622054440653
2988.774135569364,8061.723697872507
2988.8520100756145,8061.15345215739
2988.6703028943625,8061.629143418466
2988.646221219739,8061.606208490251
2987.523452234031,8060.903774188887
2978.8881494377238,8051.124737797493
2984.341418593868,8051.5075217493695
2977.0339855912985,8051.529779054704
2986.02033873881,8050.433937759711
2978.291309630846,8046.718625338724
2984.582714888605,8050.134261647706
2984.9985251371095,8049.949885674806
2982.557706676927,8041.424180560456
2985.077661064413,8049.87353321379
2985.0546635863952,8049.8454587766655
2984.375466537297,8050.122199960459
2984.877387016275,8049.918183349035
2980.278079062213,8044.941773050313
2978.3895023985006,8061.926088189023
2978.176822639193,8060.7162498758435
2985.9314033421797,8038.371249716199
2989.6560044090943,8048.647671725765
2987.5749202979346,8046.912331657419
2985.817010175233,8049.3887096813005
2985.783639854683,8049.2811865678495
2978.1713495313243,8052.99763531028
2978.1087788771715,8052.965317911435
2978.1458917610075,8052.940756688314
2985.226050049952,8050.058837008786
2984.9073483724947,8050.304532639751
2985.1954214958196,8049.964470204156
2985.119267109185,8050.309911922916
2985.106079525462,8050.271433368353
2984.655210111694,8050.270484696324
2977.519173997648,8055.255151569205
2985.161196327945,8050.199448968668
2984.931638546466,8050.400880188183
2986.4124738864184,8046.960411606928
2984.847686284239,8050.417299511791
2985.7882372652925,8049.30234925161
2987.2458666278803,8041.5892182188845
2976.7352164514527,8047.497255726593
2976.471756676088,8053.461139784502
2976.4806491732543,8053.461827832349
2976.4806491732543,8053.491799613536
2976.479950700441,8053.438298680994
2990.109563464444,8057.714828795358
2991.247896926435,8048.573591907637
2976.7888112087003,8047.48756050694
2985.1150449973998,8050.079092720384
2985.1145237490314,8050.06246489743
2990.278885784461,8057.310308786516
2988.822403168285,8037.92279889486
2990.8464001581283,8057.123649745763
2985.1226969234494,8049.979565556907
2984.62530088031,8066.455288237522
2978.4185046577227,8052.428077643008
2985.8058137602784,8049.497129341943
2978.1881545787232,8046.933317116735
2978.125552649669,8046.921943477333
2984.7264856135994,8050.293211125189
2985.15844413656,8050.214492196581
2986.094918955372,8046.8464041637735
2986.723356838347,8051.656921956744
2980.2649540282937,8044.683379809088
2980.3551508459764,8044.859447082995
2980.261274014813,8044.676269981343
2977.5239069328345,8047.427481419988
2979.9385899998215,8050.4884186391855
2977.5255332277434,8047.444004993269
2982.3650949798057,8051.273679306303
2983.7241979757823,8049.960195967535
2981.6808418215337,8052.35443567351
2977.6692309779664,8050.667821902649
2981.773540631384,8046.6288455197355
2981.7145040411697,8046.615418161765
2981.7679424239072,8046.626343527568
2981.712867321293,8046.629762916865
2984.673578904199,8055.714694555824
2979.311861811495,8052.088640705453
2984.565899416238,8050.113515962641
2986.666478216379,8050.863738314428
2990.140077343935,8048.671294701826
2986.5162335866476,8047.6655772497425
2978.3064466834667,8046.495906335839
2977.2117417099175,8044.30483881893
2978.7536986335576,8051.271146039232
2987.7866096853422,8050.5314424795215
2985.1913244836433,8050.110325922626
